iter	Passed	Remaining
6334	34125	8968
6335	34131	8963
6336	34137	8958
6337	34143	8953
6338	34149	8948
6339	34155	8942
6340	34161	8937
6341	34166	8932
6342	34172	8927
6343	34178	8921
6344	34184	8916
6345	34190	8911
6346	34196	8906
6347	34202	8900
6348	34207	8895
6349	34214	8890
6350	34220	8885
6351	34226	8879
6352	34232	8874
6353	34238	8869
6354	34244	8864
6355	34250	8858
6356	34255	8853
6357	34261	8848
6358	34267	8843
6359	34273	8837
6360	34278	8832
6361	34284	8827
6362	34290	8821
6363	34296	8816
6364	34302	8811
6365	34308	8806
6366	34314	8800
6367	34320	8795
6368	34325	8790
6369	34331	8785
6370	34337	8779
6371	34343	8774
6372	34349	8769
6373	34355	8763
6374	34361	8758
6375	34366	8753
6376	34372	8748
6377	34378	8742
6378	34384	8737
6379	34390	8732
6380	34396	8727
6381	34402	8721
6382	34408	8716
6383	34414	8711
6384	34419	8705
6385	34425	8700
6386	34431	8695
6387	34437	8690
6388	34443	8684
6389	34448	8679
6390	34454	8674
6391	34475	8672
6392	34488	8669
6393	34499	8665
6394	34509	8661
6395	34518	8656
6396	34525	8651
6397	34531	8646
6398	34536	8640
6399	34541	8635
6400	34546	8629
6401	34551	8624
6402	34557	8619
6403	34562	8613
6404	34567	8608
6405	34572	8602
6406	34578	8597
6407	34583	8591
6408	34589	8586
6409	34594	8581
6410	34599	8575
6411	34606	8570
6412	34611	8565
6413	34617	8559
6414	34622	8554
6415	34627	8549
6416	34634	8543
6417	34639	8538
6418	34645	8533
6419	34650	8527
6420	34656	8522
6421	34661	8517
6422	34667	8511
6423	34673	8506
6424	34678	8500
6425	34684	8495
6426	34689	8490
6427	34695	8484
6428	34700	8479
6429	34706	8474
6430	34711	8468
6431	34717	8463
6432	34723	8458
6433	34728	8452
6434	34734	8447
6435	34740	8442
6436	34746	8437
6437	34752	8431
6438	34758	8426
6439	34764	8421
6440	34770	8415
6441	34775	8410
6442	34781	8405
6443	34787	8399
6444	34793	8394
6445	34799	8389
6446	34804	8384
6447	34810	8378
6448	34816	8373
6449	34822	8368
6450	34827	8362
6451	34834	8357
6452	34839	8352
6453	34845	8346
6454	34851	8341
6455	34856	8336
6456	34862	8331
6457	34868	8325
6458	34873	8320
6459	34879	8315
6460	34885	8309
6461	34891	8304
6462	34897	8299
6463	34903	8293
6464	34909	8288
6465	34914	8283
6466	34920	8277
6467	34926	8272
6468	34931	8267
6469	34938	8262
6470	34944	8256
6471	34949	8251
6472	34955	8246
6473	34961	8240
6474	34967	8235
6475	34973	8230
6476	34979	8224
6477	34984	8219
6478	34995	8215
6479	35005	8211
6480	35012	8206
6481	35019	8201
6482	35025	8195
6483	35032	8190
6484	35037	8185
6485	35042	8179
6486	35048	8174
6487	35053	8169
6488	35059	8163
6489	35064	8158
6490	35070	8153
6491	35075	8147
6492	35081	8142
6493	35087	8136
6494	35092	8131
6495	35098	8126
6496	35103	8120
6497	35109	8115
6498	35114	8110
6499	35120	8104
6500	35125	8099
6501	35131	8094
6502	35137	8088
6503	35142	8083
6504	35148	8078
6505	35154	8072
6506	35159	8067
6507	35165	8061
6508	35171	8056
6509	35176	8051
6510	35182	8045
6511	35187	8040
6512	35193	8035
6513	35199	8029
6514	35205	8024
6515	35211	8019
6516	35217	8013
6517	35222	8008
6518	35228	8003
6519	35234	7997
6520	35240	7992
6521	35246	7987
6522	35251	7982
6523	35257	7976
6524	35263	7971
6525	35269	7966
6526	35274	7960
6527	35280	7955
6528	35286	7950
6529	35292	7944
6530	35298	7939
6531	35303	7934
6532	35309	7928
6533	35315	7923
6534	35320	7918
6535	35326	7912
6536	35332	7907
6537	35338	7902
6538	35344	7896
6539	35350	7891
6540	35356	7886
6541	35362	7881
6542	35367	7875
6543	35373	7870
6544	35380	7865
6545	35385	7859
6546	35391	7854
6547	35397	7849
6548	35403	7843
6549	35409	7838
6550	35414	7833
6551	35420	7828
6552	35426	7822
6553	35432	7817
6554	35438	7812
6555	35443	7806
6556	35449	7801
6557	35455	7796
6558	35461	7790
6559	35467	7785
6560	35473	7780
6561	35479	7774
6562	35485	7769
6563	35491	7764
6564	35497	7759
6565	35503	7753
6566	35508	7748
6567	35514	7743
6568	35521	7737
6569	35527	7732
6570	35533	7727
6571	35538	7722
6572	35544	7716
6573	35550	7711
6574	35556	7706
6575	35561	7700
6576	35567	7695
6577	35573	7690
6578	35579	7684
6579	35585	7679
6580	35591	7674
6581	35596	7668
6582	35602	7663
6583	35608	7658
6584	35614	7652
6585	35620	7647
6586	35626	7642
6587	35631	7636
6588	35637	7631
6589	35643	7626
6590	35649	7620
6591	35655	7615
6592	35660	7610
6593	35666	7605
6594	35672	7599
6595	35677	7594
6596	35683	7588
6597	35689	7583
6598	35695	7578
6599	35701	7572
6600	35706	7567
6601	35712	7562
6602	35718	7556
6603	35724	7551
6604	35729	7546
6605	35736	7541
6606	35742	7535
6607	35749	7530
6608	35756	7525
6609	35763	7520
6610	35769	7515
6611	35775	7510
6612	35782	7504
6613	35788	7499
6614	35794	7494
6615	35801	7489
6616	35807	7484
6617	35814	7478
6618	35820	7473
6619	35826	7468
6620	35832	7463
6621	35838	7457
6622	35844	7452
6623	35850	7447
6624	35856	7441
6625	35862	7436
6626	35868	7431
6627	35874	7426
6628	35880	7420
6629	35886	7415
6630	35892	7410
6631	35898	7404
6632	35904	7399
6633	35910	7394
6634	35915	7388
6635	35921	7383
6636	35927	7378
6637	35932	7372
6638	35938	7367
6639	35944	7362
6640	35949	7356
6641	35955	7351
6642	35961	7346
6643	35966	7340
6644	35972	7335
6645	35978	7330
6646	35984	7324
6647	35990	7319
6648	35995	7313
6649	36001	7308
6650	36006	7303
6651	36012	7297
6652	36018	7292
6653	36023	7287
6654	36029	7281
6655	36034	7276
6656	36040	7270
6657	36046	7265
6658	36051	7260
6659	36057	7254
6660	36062	7249
6661	36068	7244
6662	36074	7238
6663	36079	7233
6664	36085	7227
6665	36091	7222
6666	36097	7217
6667	36102	7211
6668	36108	7206
6669	36114	7201
6670	36119	7195
6671	36125	7190
6672	36130	7185
6673	36136	7179
6674	36142	7174
6675	36147	7168
6676	36154	7163
6677	36159	7158
6678	36165	7152
6679	36171	7147
6680	36177	7142
6681	36182	7136
6682	36188	7131
6683	36194	7126
6684	36199	7120
6685	36205	7115
6686	36211	7110
6687	36216	7104
6688	36222	7099
6689	36228	7093
6690	36233	7088
6691	36239	7083
6692	36245	7077
6693	36251	7072
6694	36257	7067
6695	36262	7061
6696	36268	7056
6697	36274	7051
6698	36279	7045
6699	36286	7040
6700	36292	7035
6701	36297	7029
6702	36303	7024
6703	36310	7019
6704	36316	7014
6705	36322	7008
6706	36329	7003
6707	36335	6998
6708	36341	6993
6709	36347	6987
6710	36353	6982
6711	36360	6977
6712	36365	6971
6713	36371	6966
6714	36377	6961
6715	36382	6955
6716	36388	6950
6717	36394	6945
6718	36400	6939
6719	36405	6934
6720	36411	6929
6721	36417	6923
6722	36423	6918
6723	36429	6913
6724	36435	6907
6725	36441	6902
6726	36447	6897
6727	36453	6891
6728	36460	6886
6729	36465	6881
6730	36471	6876
6731	36477	6870
6732	36483	6865
6733	36488	6859
6734	36495	6854
6735	36501	6849
6736	36507	6844
6737	36512	6838
6738	36518	6833
6739	36524	6828
6740	36531	6822
6741	36536	6817
6742	36543	6812
6743	36548	6806
6744	36554	6801
6745	36560	6796
6746	36566	6790
6747	36572	6785
6748	36578	6780
6749	36583	6774
6750	36589	6769
6751	36595	6764
6752	36600	6758
6753	36606	6753
6754	36612	6747
6755	36618	6742
6756	36624	6737
6757	36630	6731
6758	36636	6726
6759	36642	6721
6760	36647	6715
6761	36653	6710
6762	36659	6705
6763	36665	6699
6764	36671	6694
6765	36677	6689
6766	36682	6683
6767	36688	6678
6768	36694	6673
6769	36700	6667
6770	36705	6662
6771	36711	6657
6772	36717	6651
6773	36723	6646
6774	36729	6641
6775	36735	6635
6776	36741	6630
6777	36746	6625
6778	36752	6619
6779	36758	6614
6780	36764	6608
6781	36769	6603
6782	36775	6598
6783	36781	6592
6784	36787	6587
6785	36793	6582
6786	36799	6576
6787	36805	6571
6788	36810	6566
6789	36816	6560
6790	36822	6555
6791	36828	6550
6792	36834	6544
6793	36839	6539
6794	36845	6534
6795	36851	6528
6796	36857	6523
6797	36863	6518
6798	36869	6512
6799	36875	6507
6800	36881	6502
6801	36886	6496
6802	36892	6491
6803	36898	6485
6804	36904	6480
6805	36909	6475
6806	36916	6469
6807	36922	6464
6808	36927	6459
6809	36933	6453
6810	36939	6448
6811	36945	6443
6812	36950	6437
6813	36956	6432
6814	36962	6427
6815	36968	6421
6816	36973	6416
6817	36979	6410
6818	36985	6405
6819	36991	6400
6820	36997	6394
6821	37003	6389
6822	37008	6384
6823	37014	6378
6824	37020	6373
6825	37025	6368
6826	37031	6362
6827	37037	6357
6828	37043	6352
6829	37049	6346
6830	37055	6341
6831	37061	6335
6832	37066	6330
6833	37072	6325
6834	37078	6319
6835	37084	6314
6836	37089	6309
6837	37096	6303
6838	37101	6298
6839	37107	6293
6840	37113	6287
6841	37119	6282
6842	37125	6277
6843	37130	6271
6844	37136	6266
6845	37142	6261
6846	37148	6255
6847	37154	6250
6848	37160	6244
6849	37166	6239
6850	37171	6234
6851	37177	6228
6852	37183	6223
6853	37188	6218
6854	37194	6212
6855	37200	6207
6856	37206	6202
6857	37212	6196
6858	37217	6191
6859	37223	6185
6860	37229	6180
6861	37235	6175
6862	37241	6169
6863	37247	6164
6864	37253	6159
6865	37259	6153
6866	37264	6148
6867	37270	6143
6868	37276	6137
6869	37282	6132
6870	37288	6127
6871	37294	6121
6872	37300	6116
6873	37306	6111
6874	37312	6105
6875	37318	6100
6876	37324	6094
6877	37329	6089
6878	37335	6084
6879	37341	6078
6880	37346	6073
6881	37352	6068
6882	37358	6062
6883	37364	6057
6884	37370	6051
6885	37376	6046
6886	37382	6041
6887	37388	6036
6888	37394	6030
6889	37400	6025
6890	37406	6019
6891	37411	6014
6892	37418	6009
6893	37424	6003
6894	37430	5998
6895	37437	5993
6896	37442	5988
6897	37448	5982
6898	37454	5977
6899	37460	5971
6900	37466	5966
6901	37472	5961
6902	37478	5955
6903	37484	5950
6904	37490	5945
6905	37496	5939
6906	37502	5934
6907	37508	5929
6908	37514	5923
6909	37520	5918
6910	37525	5913
6911	37531	5907
6912	37537	5902
6913	37543	5897
6914	37549	5891
6915	37555	5886
6916	37561	5880
6917	37567	5875
6918	37573	5870
6919	37578	5864
6920	37584	5859
6921	37590	5854
6922	37596	5848
6923	37602	5843
6924	37607	5838
6925	37613	5832
6926	37620	5827
6927	37625	5822
6928	37632	5816
6929	37641	5811
6930	37650	5806
6931	37658	5801
6932	37664	5796
6933	37669	5791
6934	37674	5785
6935	37680	5780
6936	37686	5774
6937	37691	5769
6938	37697	5764
6939	37702	5758
6940	37708	5753
6941	37713	5747
6942	37719	5742
6943	37724	5736
6944	37730	5731
6945	37735	5726
6946	37741	5720
6947	37747	5715
6948	37752	5709
6949	37758	5704
6950	37764	5699
6951	37770	5693
6952	37775	5688
6953	37781	5682
6954	37786	5677
6955	37792	5672
6956	37798	5666
6957	37804	5661
6958	37809	5655
6959	37815	5650
6960	37820	5645
6961	37826	5639
6962	37832	5634
6963	37838	5629
6964	37844	5623
6965	37850	5618
6966	37856	5612
6967	37861	5607
6968	37867	5602
6969	37873	5596
6970	37879	5591
6971	37885	5586
6972	37890	5580
6973	37896	5575
6974	37902	5569
6975	37908	5564
6976	37913	5559
6977	37919	5553
6978	37925	5548
6979	37931	5542
6980	37936	5537
6981	37942	5532
6982	37948	5526
6983	37954	5521
6984	37960	5516
6985	37966	5510
6986	37971	5505
6987	37978	5499
6988	37984	5494
6989	37989	5489
6990	37995	5483
6991	38001	5478
6992	38006	5473
6993	38013	5467
6994	38018	5462
6995	38024	5456
6996	38030	5451
6997	38036	5446
6998	38042	5440
6999	38048	5435
7000	38053	5430
7001	38059	5424
7002	38065	5419
7003	38071	5413
7004	38077	5408
7005	38083	5403
7006	38089	5397
7007	38095	5392
7008	38100	5387
7009	38106	5381
7010	38112	5376
7011	38118	5370
7012	38123	5365
7013	38130	5360
7014	38136	5354
7015	38142	5349
7016	38148	5344
7017	38153	5338
7018	38159	5333
7019	38165	5327
7020	38171	5322
7021	38177	5317
7022	38183	5311
7023	38189	5306
7024	38195	5301
7025	38200	5295
7026	38207	5290
7027	38213	5285
7028	38218	5279
7029	38224	5274
7030	38230	5268
7031	38235	5263
7032	38241	5258
7033	38247	5252
7034	38253	5247
7035	38259	5241
7036	38264	5236
7037	38270	5231
7038	38276	5225
7039	38282	5220
7040	38288	5214
7041	38293	5209
7042	38299	5204
7043	38305	5198
7044	38311	5193
7045	38317	5187
7046	38323	5182
7047	38328	5177
7048	38334	5171
7049	38340	5166
7050	38346	5161
7051	38352	5155
7052	38357	5150
7053	38363	5144
7054	38369	5139
7055	38375	5134
7056	38381	5128
7057	38386	5123
7058	38392	5117
7059	38399	5112
7060	38405	5107
7061	38411	5101
7062	38417	5096
7063	38423	5091
7064	38428	5085
7065	38435	5080
7066	38441	5075
7067	38447	5069
7068	38453	5064
7069	38459	5059
7070	38465	5053
7071	38471	5048
7072	38477	5042
7073	38483	5037
7074	38489	5032
7075	38495	5026
7076	38501	5021
7077	38507	5016
7078	38513	5010
7079	38519	5005
7080	38525	5000
7081	38531	4994
7082	38537	4989
7083	38543	4983
7084	38549	4978
7085	38555	4973
7086	38561	4967
7087	38567	4962
7088	38573	4957
7089	38580	4951
7090	38586	4946
7091	38592	4941
7092	38598	4935
7093	38605	4930
7094	38611	4925
7095	38618	4919
7096	38625	4914
7097	38631	4909
7098	38638	4903
7099	38644	4898
7100	38651	4893
7101	38657	4887
7102	38664	4882
7103	38670	4877
7104	38677	4872
7105	38684	4866
7106	38691	4861
7107	38698	4856
7108	38705	4851
7109	38713	4845
7110	38720	4840
7111	38728	4835
7112	38735	4830
7113	38742	4825
7114	38750	4820
7115	38757	4814
7116	38765	4809
7117	38772	4804
7118	38780	4799
7119	38787	4793
7120	38795	4788
7121	38802	4783
7122	38809	4778
7123	38816	4773
7124	38824	4767
7125	38831	4762
7126	38838	4757
7127	38847	4752
7128	38854	4747
7129	38861	4741
7130	38869	4736
7131	38876	4731
7132	38884	4726
7133	38891	4721
7134	38898	4715
7135	38906	4710
7136	38913	4705
7137	38921	4700
7138	38928	4694
7139	38936	4689
7140	38944	4684
7141	38952	4679
7142	38960	4674
7143	38968	4669
7144	38976	4664
7145	38984	4658
7146	38991	4653
7147	38999	4648
7148	39006	4643
7149	39013	4638
7150	39021	4632
7151	39028	4627
7152	39036	4622
7153	39043	4617
7154	39051	4611
7155	39058	4606
7156	39065	4601
7157	39073	4596
7158	39080	4590
7159	39088	4585
7160	39095	4580
7161	39103	4575
7162	39110	4570
7163	39117	4564
7164	39124	4559
7165	39132	4554
7166	39139	4549
7167	39146	4543
7168	39154	4538
7169	39161	4533
7170	39169	4528
7171	39176	4522
7172	39184	4517
7173	39191	4512
7174	39198	4507
7175	39206	4501
7176	39213	4496
7177	39221	4491
7178	39228	4486
7179	39236	4481
7180	39243	4475
7181	39251	4470
7182	39258	4465
7183	39266	4460
7184	39273	4454
7185	39280	4449
7186	39288	4444
7187	39295	4439
7188	39302	4433
7189	39310	4428
7190	39318	4423
7191	39325	4418
7192	39333	4412
7193	39340	4407
7194	39347	4402
7195	39355	4397
7196	39362	4391
7197	39370	4386
7198	39378	4381
7199	39386	4376
7200	39393	4370
7201	39401	4365
7202	39408	4360
7203	39417	4355
7204	39424	4350
7205	39431	4344
7206	39438	4339
7207	39446	4334
7208	39454	4329
7209	39462	4323
7210	39469	4318
7211	39477	4313
7212	39484	4308
7213	39491	4302
7214	39499	4297
7215	39507	4292
7216	39514	4287
7217	39522	4281
7218	39529	4276
7219	39537	4271
7220	39545	4266
7221	39552	4260
7222	39559	4255
7223	39567	4250
7224	39575	4245
7225	39582	4239
7226	39590	4234
7227	39597	4229
7228	39605	4224
7229	39612	4218
7230	39620	4213
7231	39628	4208
7232	39635	4203
7233	39643	4197
7234	39650	4192
7235	39657	4187
7236	39665	4181
7237	39672	4176
7238	39679	4171
7239	39686	4166
7240	39694	4160
7241	39701	4155
7242	39708	4150
7243	39716	4144
7244	39723	4139
7245	39730	4134
7246	39738	4129
7247	39745	4123
7248	39753	4118
7249	39761	4113
7250	39768	4107
7251	39775	4102
7252	39783	4097
7253	39790	4092
7254	39798	4086
7255	39805	4081
7256	39813	4076
7257	39820	4070
7258	39827	4065
7259	39834	4060
7260	39842	4055
7261	39849	4049
7262	39857	4044
7263	39864	4039
7264	39871	4033
7265	39879	4028
7266	39886	4023
7267	39893	4017
7268	39901	4012
7269	39908	4007
7270	39915	4002
7271	39923	3996
7272	39930	3991
7273	39937	3986
7274	39945	3980
7275	39952	3975
7276	39960	3970
7277	39968	3964
7278	39975	3959
7279	39982	3954
7280	39990	3949
7281	39997	3943
7282	40005	3938
7283	40012	3933
7284	40020	3927
7285	40027	3922
7286	40035	3917
7287	40042	3911
7288	40050	3906
7289	40057	3901
7290	40064	3896
7291	40072	3890
7292	40079	3885
7293	40087	3880
7294	40094	3874
7295	40101	3869
7296	40109	3864
7297	40116	3858
7298	40124	3853
7299	40131	3848
7300	40139	3842
7301	40146	3837
7302	40154	3832
7303	40161	3827
7304	40169	3821
7305	40176	3816
7306	40184	3811
7307	40191	3805
7308	40198	3800
7309	40206	3795
7310	40214	3789
7311	40222	3784
7312	40230	3779
7313	40237	3773
7314	40244	3768
7315	40252	3763
7316	40259	3757
7317	40266	3752
7318	40274	3747
7319	40281	3742
7320	40291	3736
7321	40299	3731
7322	40307	3726
7323	40314	3720
7324	40321	3715
7325	40328	3710
7326	40335	3704
7327	40343	3699
7328	40350	3694
7329	40358	3688
7330	40365	3683
7331	40372	3678
7332	40379	3672
7333	40387	3667
7334	40395	3662
7335	40403	3657
7336	40410	3651
7337	40418	3646
7338	40425	3641
7339	40433	3635
7340	40440	3630
7341	40448	3625
7342	40455	3619
7343	40463	3614
7344	40470	3609
7345	40477	3603
7346	40485	3598
7347	40492	3592
7348	40499	3587
7349	40507	3582
7350	40514	3576
7351	40522	3571
7352	40529	3566
7353	40536	3560
7354	40543	3555
7355	40551	3550
7356	40558	3544
7357	40565	3539
7358	40574	3534
7359	40582	3528
7360	40591	3523
7361	40599	3518
7362	40607	3513
7363	40616	3507
7364	40624	3502
7365	40632	3497
7366	40640	3492
7367	40648	3486
7368	40656	3481
7369	40664	3476
7370	40671	3470
7371	40679	3465
7372	40687	3460
7373	40694	3454
7374	40702	3449
7375	40709	3443
7376	40717	3438
7377	40724	3433
7378	40732	3427
7379	40739	3422
7380	40746	3417
7381	40754	3411
7382	40761	3406
7383	40768	3401
7384	40776	3395
7385	40783	3390
7386	40791	3385
7387	40798	3379
7388	40805	3374
7389	40812	3368
7390	40820	3363
7391	40827	3358
7392	40834	3352
7393	40841	3347
7394	40848	3341
7395	40855	3336
7396	40863	3331
7397	40869	3325
7398	40877	3320
7399	40884	3314
7400	40891	3309
7401	40898	3304
7402	40905	3298
7403	40912	3293
7404	40919	3287
7405	40927	3282
7406	40934	3277
7407	40942	3271
7408	40949	3266
7409	40956	3261
7410	40963	3255
7411	40970	3250
7412	40978	3244
7413	40985	3239
7414	40992	3234
7415	40999	3228
7416	41006	3223
7417	41014	3217
7418	41021	3212
7419	41028	3207
7420	41035	3201
7421	41043	3196
7422	41050	3190
7423	41057	3185
7424	41064	3180
7425	41071	3174
7426	41078	3169
7427	41085	3163
7428	41093	3158
7429	41100	3153
7430	41107	3147
7431	41114	3142
7432	41121	3136
7433	41129	3131
7434	41136	3126
7435	41144	3120
7436	41151	3115
7437	41158	3109
7438	41165	3104
7439	41173	3099
7440	41181	3093
7441	41188	3088
7442	41196	3082
7443	41203	3077
7444	41210	3072
7445	41218	3066
7446	41225	3061
7447	41232	3055
7448	41240	3050
7449	41247	3045
7450	41255	3039
7451	41262	3034
7452	41269	3028
7453	41276	3023
7454	41284	3018
7455	41291	3012
7456	41298	3007
7457	41306	3001
7458	41313	2996
7459	41321	2991
7460	41328	2985
7461	41336	2980
7462	41344	2974
7463	41352	2969
7464	41359	2964
7465	41367	2958
7466	41375	2953
7467	41382	2947
7468	41390	2942
7469	41398	2937
7470	41407	2931
7471	41415	2926
7472	41423	2921
7473	41431	2915
7474	41438	2910
7475	41444	2904
7476	41451	2899
7477	41457	2893
7478	41463	2888
7479	41469	2882
7480	41475	2877
7481	41481	2871
7482	41488	2866
7483	41494	2860
7484	41500	2855
7485	41506	2849
7486	41512	2844
7487	41518	2838
7488	41524	2833
7489	41530	2827
7490	41536	2822
7491	41541	2816
7492	41547	2811
7493	41553	2805
7494	41559	2800
7495	41565	2794
7496	41571	2789
7497	41577	2783
7498	41583	2778
7499	41588	2772
7500	41594	2767
7501	41600	2761
7502	41606	2755
7503	41612	2750
7504	41619	2745
7505	41625	2739
7506	41631	2734
7507	41637	2728
7508	41642	2722
7509	41648	2717
7510	41653	2711
7511	41659	2706
7512	41664	2700
7513	41670	2695
7514	41675	2689
7515	41680	2684
7516	41686	2678
7517	41691	2672
7518	41697	2667
7519	41703	2661
7520	41708	2656
7521	41714	2650
7522	41720	2645
7523	41726	2639
7524	41731	2634
7525	41737	2628
7526	41743	2623
7527	41748	2617
7528	41754	2612
7529	41760	2606
7530	41765	2601
7531	41771	2595
7532	41777	2589
7533	41782	2584
7534	41788	2578
7535	41793	2573
7536	41799	2567
7537	41805	2562
7538	41810	2556
7539	41816	2551
7540	41822	2545
7541	41827	2540
7542	41833	2534
7543	41839	2529
7544	41844	2523
7545	41850	2517
7546	41856	2512
7547	41861	2506
7548	41867	2501
7549	41873	2495
7550	41879	2490
7551	41884	2484
7552	41890	2479
7553	41896	2473
7554	41902	2468
7555	41907	2462
7556	41913	2457
7557	41919	2451
7558	41925	2445
7559	41931	2440
7560	41937	2434
7561	41942	2429
7562	41949	2423
7563	41955	2418
7564	41961	2412
7565	41967	2407
7566	41975	2401
7567	41988	2396
7568	41995	2391
7569	42008	2386
7570	42013	2380
7571	42019	2375
7572	42024	2369
7573	42030	2364
7574	42035	2358
7575	42041	2352
7576	42047	2347
7577	42052	2341
7578	42058	2336
7579	42063	2330
7580	42069	2325
7581	42074	2319
7582	42080	2314
7583	42086	2308
7584	42091	2302
7585	42097	2297
7586	42103	2291
7587	42108	2286
7588	42114	2280
7589	42120	2275
7590	42125	2269
7591	42131	2264
7592	42137	2258
7593	42143	2253
7594	42148	2247
7595	42154	2242
7596	42160	2236
7597	42166	2230
7598	42171	2225
7599	42177	2219
7600	42183	2214
7601	42189	2208
7602	42195	2203
7603	42200	2197
7604	42206	2192
7605	42212	2186
7606	42218	2181
7607	42224	2175
7608	42229	2170
7609	42235	2164
7610	42241	2158
7611	42246	2153
7612	42252	2147
7613	42258	2142
7614	42264	2136
7615	42269	2131
7616	42275	2125
7617	42281	2120
7618	42287	2114
7619	42293	2109
7620	42299	2103
7621	42306	2098
7622	42312	2092
7623	42318	2087
7624	42324	2081
7625	42329	2075
7626	42336	2070
7627	42342	2064
7628	42348	2059
7629	42354	2053
7630	42360	2048
7631	42366	2042
7632	42371	2037
7633	42378	2031
7634	42384	2026
7635	42390	2020
7636	42396	2015
7637	42402	2009
7638	42407	2004
7639	42413	1998
7640	42419	1993
7641	42425	1987
7642	42430	1981
7643	42436	1976
7644	42442	1970
7645	42448	1965
7646	42453	1959
7647	42459	1954
7648	42464	1948
7649	42471	1943
7650	42477	1937
7651	42483	1932
7652	42489	1926
7653	42494	1920
7654	42500	1915
7655	42506	1909
7656	42512	1904
7657	42518	1898
7658	42524	1893
7659	42529	1887
7660	42535	1882
7661	42541	1876
7662	42547	1871
7663	42553	1865
7664	42559	1860
7665	42565	1854
7666	42570	1848
7667	42577	1843
7668	42583	1837
7669	42589	1832
7670	42595	1826
7671	42600	1821
7672	42606	1815
7673	42612	1810
7674	42618	1804
7675	42624	1799
7676	42630	1793
7677	42636	1788
7678	42642	1782
7679	42648	1777
7680	42653	1771
7681	42659	1765
7682	42665	1760
7683	42671	1754
7684	42677	1749
7685	42683	1743
7686	42689	1738
7687	42695	1732
7688	42701	1727
7689	42707	1721
7690	42713	1716
7691	42719	1710
7692	42725	1705
7693	42731	1699
7694	42737	1693
7695	42743	1688
7696	42749	1682
7697	42755	1677
7698	42762	1671
7699	42768	1666
7700	42774	1660
7701	42780	1655
7702	42786	1649
7703	42792	1644
7704	42798	1638
7705	42804	1633
7706	42810	1627
7707	42815	1621
7708	42821	1616
7709	42827	1610
7710	42833	1605
7711	42839	1599
7712	42845	1594
7713	42851	1588
7714	42857	1583
7715	42863	1577
7716	42869	1572
7717	42875	1566
7718	42880	1561
7719	42886	1555
7720	42892	1549
7721	42898	1544
7722	42903	1538
7723	42909	1533
7724	42916	1527
7725	42921	1522
7726	42928	1516
7727	42933	1511
7728	42939	1505
7729	42945	1500
7730	42951	1494
7731	42956	1488
7732	42962	1483
7733	42968	1477
7734	42975	1472
7735	42981	1466
7736	42988	1461
7737	42995	1455
7738	43002	1450
7739	43009	1444
7740	43015	1439
7741	43022	1433
7742	43028	1428
7743	43034	1422
7744	43041	1417
7745	43047	1411
7746	43053	1406
7747	43059	1400
7748	43065	1394
7749	43071	1389
7750	43077	1383
7751	43084	1378
7752	43089	1372
7753	43095	1367
7754	43101	1361
7755	43107	1356
7756	43113	1350
7757	43119	1345
7758	43125	1339
7759	43131	1333
7760	43137	1328
7761	43143	1322
7762	43149	1317
7763	43155	1311
7764	43160	1306
7765	43166	1300
7766	43172	1295
7767	43178	1289
7768	43184	1284
7769	43190	1278
7770	43196	1272
7771	43201	1267
7772	43207	1261
7773	43213	1256
7774	43218	1250
7775	43223	1245
7776	43229	1239
7777	43235	1234
7778	43240	1228
7779	43246	1222
7780	43252	1217
7781	43257	1211
7782	43264	1206
7783	43270	1200
7784	43275	1195
7785	43282	1189
7786	43288	1184
7787	43294	1178
7788	43300	1172
7789	43306	1167
7790	43312	1161
7791	43318	1156
7792	43323	1150
7793	43329	1145
7794	43335	1139
7795	43340	1134
7796	43346	1128
7797	43352	1122
7798	43357	1117
7799	43363	1111
7800	43369	1106
7801	43374	1100
7802	43380	1095
7803	43385	1089
7804	43391	1084
7805	43397	1078
7806	43403	1072
7807	43409	1067
7808	43415	1061
7809	43420	1056
7810	43426	1050
7811	43432	1045
7812	43437	1039
7813	43443	1034
7814	43449	1028
7815	43455	1022
7816	43460	1017
7817	43466	1011
7818	43472	1006
7819	43478	1000
7820	43483	995
7821	43489	989
7822	43495	984
7823	43501	978
7824	43506	972
7825	43512	967
7826	43518	961
7827	43524	956
7828	43529	950
7829	43535	945
7830	43541	939
7831	43547	934
7832	43552	928
7833	43558	922
7834	43564	917
7835	43570	911
7836	43576	906
7837	43581	900
7838	43587	895
7839	43593	889
7840	43598	884
7841	43605	878
7842	43610	872
7843	43616	867
7844	43621	861
7845	43627	856
7846	43633	850
7847	43639	845
7848	43645	839
7849	43651	834
7850	43656	828
7851	43662	822
7852	43668	817
7853	43673	811
7854	43679	806
7855	43685	800
7856	43691	795
7857	43697	789
7858	43702	784
7859	43708	778
7860	43714	772
7861	43720	767
7862	43726	761
7863	43731	756
7864	43737	750
7865	43742	745
7866	43748	739
7867	43754	734
7868	43760	728
7869	43765	722
7870	43771	717
7871	43777	711
7872	43783	706
7873	43789	700
7874	43796	695
7875	43803	689
7876	43809	684
7877	43816	678
7878	43822	672
7879	43828	667
7880	43835	661
7881	43841	656
7882	43848	650
7883	43854	645
7884	43860	639
7885	43866	634
7886	43872	628
7887	43879	623
7888	43885	617
7889	43891	611
7890	43897	606
7891	43903	600
7892	43909	595
7893	43915	589
7894	43921	584
7895	43927	578
